Año,Precio,Antioquia,Caribe,Centro,Oriente,Valle
3/07/2014,190.807261875533,0.651687531165525,0.5625,0.602238783281522,0.821009248598793,0.825525330223588
4/07/2014,159.6698115306,0.655624229063328,0.570707630878438,0.601596524964467,0.82319171548223,0.831042138548138
5/07/2014,146.463874903933,0.661488268640264,0.571484028393966,0.602540910714693,0.826500208757702,0.827767935233567
6/07/2014,147.989399451,0.66342053119177,0.574700532386868,0.602995051950717,0.828391680056681,0.832342849453925
7/07/2014,197.5189718874,0.670642731543448,0.581299911268855,0.609166812346561,0.842852895406065,0.822722073961113
8/07/2014,270.3997679693,0.671856546728604,0.694236083695223,0.616997423366042,0.853727273877453,0.822520239510215
9/07/2014,177.107190583767,0.671846704983859,0.699565732333202,0.621231007775506,0.858743784713875,0.824852548720594
10/07/2014,155.993547458133,0.670736228118521,0.705224371627846,0.622680839420219,0.858595123926163,0.824381601668498
11/07/2014,148.626898540433,0.668013345405874,0.615870509277536,0.624332089353713,0.867214286617999,0.823910654616402
12/07/2014,156.214512364867,0.666204104663675,0.649230161863403,0.629382747953514,0.873179696099394,0.833038057007019
13/07/2014,152.390143589633,0.668400454032491,0.652059481510725,0.637606694687878,0.884636065739698,0.837814805678276
14/07/2014,142.742294436433,0.667565546019998,0.659428872220029,0.644335205636672,0.897031845038525,0.821623197506223
15/07/2014,137.765918832533,0.666819213710206,0.661402816160021,0.645118076721366,0.905663659712294,0.806104370837164
16/07/2014,125.6801231951,0.666387817232239,0.659560468482695,0.652939186878169,0.90987360670049,0.793949451683075
17/07/2014,123.737916853933,0.665644765504028,0.655875773128043,0.65458283612152,0.919998355242348,0.779036128366711
18/07/2014,128.5087951614,0.66477377109414,0.65429661797605,0.659758906108675,0.930214830653222,0.768249198268709
19/07/2014,159.8892039024,0.665003411804845,0.648177391762074,0.66219872764447,0.932678804134668,0.767531564665515
20/07/2014,147.588735152533,0.667508135842322,0.643900513225424,0.664613846937302,0.939706980098432,0.767643694916014
21/07/2014,155.8085793846,0.666104046925439,0.634820371101461,0.665753950458702,0.94115879502524,0.768226772218609
